station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Coast Restaurant,,,Seafood Restaurant,,,198,1054 Alberni St
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Joe Fortes Seafood & Chop House,,,Seafood Restaurant,,,261,777 Thurlow St
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Indigo - Robson,,,Bookstore,,,270,1033 Robson St
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Rocky Mountain Chocolate Factory,,,Candy Store,,,288,1017 Robson St
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Sephora,,,Skin Care Clinic,,,279,1045 Robson St
Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,Muji 無印良品,,,Miscellaneous Store,,,313,1125 Robson St
Bute & Barclay,49.284893,-123.128685,Breka Bakery & Cafe,,,Bakery,,,148,812 Bute St
Bute & Barclay,49.284893,-123.128685,Konbiniya,,,Sushi Restaurant,,,170,1238 Robson St
Bute & Barclay,49.284893,-123.128685,Zefferelli's,,,Italian Restaurant,,,206,1136 Robson St
Bute & Barclay,49.284893,-123.128685,Muji 無印良品,,,Miscellaneous Store,,,250,1125 Robson St
Bute & Barclay,49.284893,-123.128685,Guu,,,Diner,,,256,838 Thurlow St
Bute & Barclay,49.284893,-123.128685,Ramen Danbo - Robson,,,Ramen Restaurant,,,290,1333 Robson St
Bute & Barclay,49.284893,-123.128685,BC Liquor Store,,,Beer Store,,,256,768 Bute St
Bute & Barclay,49.284893,-123.128685,Nelson Park,,,Park,,,245,1030 Bute St
Bute & Barclay,49.284893,-123.128685,Joe Fortes Seafood & Chop House,,,Seafood Restaurant,,,310,777 Thurlow St
Bute & Barclay,49.284893,-123.128685,Le Crocodile Restaurant,,,French Restaurant,,,358,100A90 Burrard St
8th & Yukon,49.263962,-123.112621,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,36,2450 Yukon St
8th & Yukon,49.263962,-123.112621,Winona Park,,,Landmarks and Outdoors,,,113,400 W 59th Ave
8th & Yukon,49.263962,-123.112621,Whole Foods,,,Retail,,,187,510 8th Ave W
8th & Yukon,49.263962,-123.112621,Milano Coffee,,,Coffee Shop,,,285,156 8th Ave W
8th & Yukon,49.263962,-123.112621,The Beaumont Studios,,,Art Gallery,,,295,316W 5th Ave W
8th & Yukon,49.263962,-123.112621,Caffe Cittadella,,,Coffee Shop,,,327,2310 Ash St
8th & Yukon,49.263962,-123.112621,Jonathan Rogers Park,,,Park,,,335,110 7th Ave W
8th & Yukon,49.263962,-123.112621,Elysian Coffee Broadway,,,Coffee Shop,,,349,590 Broadway W
8th & Yukon,49.263962,-123.112621,Cactus Club Cafe Broadway + Ash,,,American Restaurant,,,337,575 West Broadway
8th & Yukon,49.263962,-123.112621,Modus Coffee,,,Café,,,402,112 W Broadway
Princess & Union,49.277615,-123.091654,Finch's Market,,,Coffee Shop,,,162,501 Georgia St E
Princess & Union,49.277615,-123.091654,Phnom Penh,,,Cambodian Restaurant,,,486,244 E. Georgia St
Princess & Union,49.277615,-123.091654,Harvest Community Foods,,,Gourmet Store,,,464,243 Union St
Princess & Union,49.277615,-123.091654,Oyster Express,,,Seafood Restaurant,,,455,296 Keefer St
Princess & Union,49.277615,-123.091654,The Union,,,Organization,,,523,219 Union St
Princess & Union,49.277615,-123.091654,Treasure Green Tea Co,,,Coffee Shop,,,512,227E Georgia St E
Princess & Union,49.277615,-123.091654,Kissa Tanto,,,Italian Restaurant,,,571,263 Pender St E
Princess & Union,49.277615,-123.091654,Matchstick Coffee Roasters,,,Café,,,570,213 Georgia St E
Princess & Union,49.277615,-123.091654,Dosanko,,,Japanese Restaurant,,,572,566 Powell St
Princess & Union,49.277615,-123.091654,Pizzeria Farina,,,Pizzeria,,,626,915 Main St
Dunsmuir & Richards,49.282214,-123.114101,White Spot Dunsmuir,,,Dining and Drinking,,,43,405 Dunsmuir St
Dunsmuir & Richards,49.282214,-123.114101,Kokoro Tokyo Mazesoba,,,Ramen Restaurant,,,152,551 Seymour St
Dunsmuir & Richards,49.282214,-123.114101,The Keg Steakhouse + Bar,,,Restaurant,,,219,688 Dunsmuir St
Dunsmuir & Richards,49.282214,-123.114101,Queen Elizabeth Theatre,,,Music Venue,,,229,600 Block Hamilton St
Dunsmuir & Richards,49.282214,-123.114101,La Taqueria,,,Taco Restaurant,,,268,322 Hastings St W
Dunsmuir & Richards,49.282214,-123.114101,Cafe Medina,,,Café,,,276,780 Richards St
Dunsmuir & Richards,49.282214,-123.114101,Coal Harbour Gifts,,,Gift Store,,,283,555 Hastings St W
Dunsmuir & Richards,49.282214,-123.114101,Nemesis Coffee,,,Coffee Shop,,,286,302 W Hastings St
Dunsmuir & Richards,49.282214,-123.114101,Louis Vuitton,,,Leather Goods Store,,,275,737 Dunsmuir St
Dunsmuir & Richards,49.282214,-123.114101,Sephora,,,Cosmetics Store,,,299,701 Georgia St E
5th & Main,49.266456,-123.100324,Brassneck Brewery,,,Bar,,,74,2148 Main St
5th & Main,49.266456,-123.100324,Cartems Donuterie,,,Bagel Shop,,,92,2152 Main Mall
5th & Main,49.266456,-123.100324,Main Street Brewing Co,,,Brewery,,,206,261 7th Ave E
5th & Main,49.266456,-123.100324,R & B Brewing Inc,,,Brewery,,,252,54B 4th Ave E
5th & Main,49.266456,-123.100324,Fox Cabaret,,,Movie Theater,,,248,2321 Main St
5th & Main,49.266456,-123.100324,Earnest Ice Cream,,,Ice Cream Parlor,,,327,1829 Quebec St
5th & Main,49.266456,-123.100324,Pure Bread,,,Bakery,,,308,5 5th Ave E
5th & Main,49.266456,-123.100324,Pulpfiction Books,,,Bookstore,,,323,2422 Main St
5th & Main,49.266456,-123.100324,La Petite Cuillere,,,Tea Room,,,325,55 Kingsway
5th & Main,49.266456,-123.100324,Red Truck Beer,,,Brewery,,,324,295 1st Ave E
3rd & Quebec,49.268216,-123.103168,Earnest Ice Cream,,,Ice Cream Parlor,,,75,1829 Quebec St
3rd & Quebec,49.268216,-123.103168,R & B Brewing Inc,,,Brewery,,,109,54B 4th Ave E
3rd & Quebec,49.268216,-123.103168,Mountain Equipment Co-Op,,,Outdoor Supply Store,,,146,111 2nd Ave E
3rd & Quebec,49.268216,-123.103168,Pure Bread,,,Bakery,,,203,5 5th Ave E
3rd & Quebec,49.268216,-123.103168,Amato Gelato Cafe,,,Ice Cream Parlor,,,205,78 1st Ave E
3rd & Quebec,49.268216,-123.103168,The Juice Truck,,,Juice Bar,,,264,28 5th Ave W
3rd & Quebec,49.268216,-123.103168,Tacofino Ocho,,,Taco Restaurant,,,236,8 5th Ave E
3rd & Quebec,49.268216,-123.103168,Brassneck Brewery,,,Bar,,,325,2148 Main St
3rd & Quebec,49.268216,-123.103168,Cartems Donuterie,,,Bagel Shop,,,341,2152 Main Mall
3rd & Quebec,49.268216,-123.103168,CRAFT Beer Market Vancouver,,,Beer Garden,,,355,85 1st Ave W
Richards & Cordova,49.284554,-123.111031,Steamworks Brewing Co,,,Bar,,,44,375 Water St
Richards & Cordova,49.284554,-123.111031,Coal Harbour Gifts,,,Gift Store,,,83,555 Hastings St W
Richards & Cordova,49.284554,-123.111031,Vancouver Lookout,,,Scenic Lookout,,,94,555 Hastings St W
Richards & Cordova,49.284554,-123.111031,Gastown Steam Clock,,,Monument,,,152,305 Water St
Richards & Cordova,49.284554,-123.111031,Timbertrain Coffee Roasters,,,Coffee Shop,,,160,311W Cordova St W
Richards & Cordova,49.284554,-123.111031,Revolver,,,Café,,,182,325 Cambie St
Richards & Cordova,49.284554,-123.111031,La Taqueria,,,Taco Restaurant,,,177,322 Hastings St W
Richards & Cordova,49.284554,-123.111031,Pourhouse Restaurant,,,Restaurant,,,196,162 Water St
Richards & Cordova,49.284554,-123.111031,Nemesis Coffee,,,Coffee Shop,,,204,302 W Hastings St
Richards & Cordova,49.284554,-123.111031,Nuba,,,Lebanese Restaurant,,,221,207B W Hastings St
Richards & Robson,49.280216,-123.117639,Cafe Medina,,,Café,,,64,780 Richards St
Richards & Robson,49.280216,-123.117639,Vancouver Public Library,,,Library,,,179,350 Georgia St W
Richards & Robson,49.280216,-123.117639,The Orpheum,,,Music Venue,,,184,601 Smithe St
Richards & Robson,49.280216,-123.117639,Homer St. Cafe and Bar,,,Restaurant,,,200,898 Homer St
Richards & Robson,49.280216,-123.117639,Commodore Ballroom,,,Music Venue,,,235,838 Granville St
Richards & Robson,49.280216,-123.117639,JJ Bean,,,Coffee Shop,,,224,740 Hamilton St
Richards & Robson,49.280216,-123.117639,Pizza Garden,,,Pizzeria,,,241,675 Smithe St
Richards & Robson,49.280216,-123.117639,Robson Square,,,Plaza,,,260,800 Robson St
Richards & Robson,49.280216,-123.117639,Fanny Bay Oyster Bar & Shellfish Market,,,Seafood Restaurant,,,311,762 Cambie St
Richards & Robson,49.280216,-123.117639,White Spot Dunsmuir,,,Dining and Drinking,,,355,405 Dunsmuir St
Olympic Village Station,49.266314,-123.116011,Caffe Cittadella,,,Coffee Shop,,,189,2310 Ash St
Olympic Village Station,49.266314,-123.116011,Whole Foods,,,Retail,,,268,510 8th Ave W
Olympic Village Station,49.266314,-123.116011,The Beaumont Studios,,,Art Gallery,,,354,316W 5th Ave W
Olympic Village Station,49.266314,-123.116011,Elysian Coffee Broadway,,,Coffee Shop,,,370,590 Broadway W
Olympic Village Station,49.266314,-123.116011,Cactus Club Cafe Broadway + Ash,,,American Restaurant,,,335,575 West Broadway
Olympic Village Station,49.266314,-123.116011,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,387,2450 Yukon St
Olympic Village Station,49.266314,-123.116011,Mahony & Sons,,,Irish Pub,,,361,610 Stamp's Landng
Olympic Village Station,49.266314,-123.116011,Winona Park,,,Landmarks and Outdoors,,,420,400 W 59th Ave
Olympic Village Station,49.266314,-123.116011,Dynasty Seafood Restaurant 皇朝海鮮酒家,,,Chinese Restaurant,,,490,777 Broadway W
Olympic Village Station,49.266314,-123.116011,Milano Coffee,,,Coffee Shop,,,603,156 8th Ave W
Campbell & Hastings,49.280852,-123.084746,Strathcona Beer Co,,,Bar,,,64,895 Hastings St E
Campbell & Hastings,49.280852,-123.084746,Pink Pearl Chinese Seafood Restaurant,,,Fish and Chips Shop,,,317,1132 Hastings St E
Campbell & Hastings,49.280852,-123.084746,La Casa Gelato,,,Ice Cream Parlor,,,485,1033 Venables St
Campbell & Hastings,49.280852,-123.084746,Superflux Beer Co,,,Brewery,,,543,505 Clark Dr
Campbell & Hastings,49.280852,-123.084746,Dosanko,,,Japanese Restaurant,,,571,566 Powell St
Campbell & Hastings,49.280852,-123.084746,The Gourmet Warehouse,,,Gourmet Store,,,621,1340 Hastings St E
Campbell & Hastings,49.280852,-123.084746,Callister Brewing Co,,,Bar,,,635,1338 Franklin St
Campbell & Hastings,49.280852,-123.084746,Fujiya Japanese Foods,,,Fish and Chips Shop,,,734,912 Clark Dr
Campbell & Hastings,49.280852,-123.084746,Finch's Market,,,Coffee Shop,,,671,501 Georgia St E
Campbell & Hastings,49.280852,-123.084746,Earnest Ice Cream,,,Ice Cream Parlor,,,735,1485 Frances St
Cardero & Davie,49.285512,-123.1384,Eye Kandee Lingerie,,,Clothing Store,,,120,1685 Davie St
Cardero & Davie,49.285512,-123.1384,Cardero Bottega,,,Coffee Shop,,,268,1016 Cardero St
Cardero & Davie,49.285512,-123.1384,CRAFT Beer Market English Bay,,,Beer Bar,,,302,1795 Beach Ave
Cardero & Davie,49.285512,-123.1384,English Bay Beach,,,Beach,,,339,Beach Ave
Cardero & Davie,49.285512,-123.1384,Banana Leaf,,,Malay Restaurant,,,326,1096 Denman St
Cardero & Davie,49.285512,-123.1384,Cactus Club Cafe,,,Mexican Restaurant,,,342,1790 Beach Ave
Cardero & Davie,49.285512,-123.1384,A-maze-ing Laughter,,,Sculpture Garden,,,324,1800 Morton Ave
Cardero & Davie,49.285512,-123.1384,Starbucks,,,Coffee Shop,,,297,1795 Davie St
Cardero & Davie,49.285512,-123.1384,Greenhorn Cafe,,,Café,,,346,994 Nicola St
Cardero & Davie,49.285512,-123.1384,Brandon & Joanny's NOFRILLS Vancouver,,,Grocery Store,,,335,1030 Denman St
Aquatic Centre,49.27821,-123.136972,Sushi Osaka,,,Sushi Restaurant,,,375,1361 Burrard St
Aquatic Centre,49.27821,-123.136972,Bard on the Beach Theatre Society,,,Music Venue,,,419,1100 Chestnut St
Aquatic Centre,49.27821,-123.136972,Little Sister's Book & Art Emporium,,,Bookstore,,,475,1238 Davie St
Aquatic Centre,49.27821,-123.136972,Vanier Park,,,Park,,,497,1695 Whyte Ave
Aquatic Centre,49.27821,-123.136972,Score on Davie,,,Arts and Entertainment,,,486,1262 Davie St
Aquatic Centre,49.27821,-123.136972,La Belle Patate,,,Restaurant,,,497,1215 Davie St
Aquatic Centre,49.27821,-123.136972,Samurai Japanese Restaurant,,,Sushi Restaurant,,,460,1108 Davie St
Aquatic Centre,49.27821,-123.136972,Matchstick,,,Café,,,532,1305 Davie St
Aquatic Centre,49.27821,-123.136972,Museum of Vancouver,,,Museum,,,590,1100 Chestnut St
Aquatic Centre,49.27821,-123.136972,Engagement Sculpture English Bay,,,Sculpture Garden,,,535,Beach Ave
Beach & Broughton,49.281301,-123.139108,Engagement Sculpture English Bay,,,Sculpture Garden,,,169,Beach Ave
Beach & Broughton,49.281301,-123.139108,Score on Davie,,,Arts and Entertainment,,,348,1262 Davie St
Beach & Broughton,49.281301,-123.139108,Little Sister's Book & Art Emporium,,,Bookstore,,,366,1238 Davie St
Beach & Broughton,49.281301,-123.139108,La Belle Patate,,,Restaurant,,,412,1215 Davie St
Beach & Broughton,49.281301,-123.139108,Matchstick,,,Café,,,365,1305 Davie St
Beach & Broughton,49.281301,-123.139108,The Inukshuk,,,Public Art,,,463,1700 Beach Ave
Beach & Broughton,49.281301,-123.139108,Eye Kandee Lingerie,,,Clothing Store,,,534,1685 Davie St
Beach & Broughton,49.281301,-123.139108,Burrard Beach,,,Beach,,,424,
Beach & Broughton,49.281301,-123.139108,Bard on the Beach Theatre Society,,,Music Venue,,,552,1100 Chestnut St
Beach & Broughton,49.281301,-123.139108,Samurai Japanese Restaurant,,,Sushi Restaurant,,,543,1108 Davie St
Beach & Cardero,49.283298,-123.142288,The Inukshuk,,,Public Art,,,144,1700 Beach Ave
Beach & Cardero,49.283298,-123.142288,Engagement Sculpture English Bay,,,Sculpture Garden,,,150,Beach Ave
Beach & Cardero,49.283298,-123.142288,Eye Kandee Lingerie,,,Clothing Store,,,358,1685 Davie St
Beach & Cardero,49.283298,-123.142288,English Bay Beach,,,Beach,,,368,Beach Ave
Beach & Cardero,49.283298,-123.142288,Cactus Club Cafe,,,Mexican Restaurant,,,375,1790 Beach Ave
Beach & Cardero,49.283298,-123.142288,CRAFT Beer Market English Bay,,,Beer Bar,,,370,1795 Beach Ave
Beach & Cardero,49.283298,-123.142288,Starbucks,,,Coffee Shop,,,441,1795 Davie St
Beach & Cardero,49.283298,-123.142288,A-maze-ing Laughter,,,Sculpture Garden,,,478,1800 Morton Ave
Beach & Cardero,49.283298,-123.142288,Score on Davie,,,Arts and Entertainment,,,572,1262 Davie St
Beach & Cardero,49.283298,-123.142288,Banana Leaf,,,Malay Restaurant,,,579,1096 Denman St
Georgia & Homer,49.280787,-123.115271,Cafe Medina,,,Café,,,119,780 Richards St
Georgia & Homer,49.280787,-123.115271,Vancouver Public Library,,,Library,,,140,350 Georgia St W
Georgia & Homer,49.280787,-123.115271,White Spot Dunsmuir,,,Dining and Drinking,,,182,405 Dunsmuir St
Georgia & Homer,49.280787,-123.115271,Queen Elizabeth Theatre,,,Music Venue,,,191,600 Block Hamilton St
Georgia & Homer,49.280787,-123.115271,JJ Bean,,,Coffee Shop,,,178,740 Hamilton St
Georgia & Homer,49.280787,-123.115271,Fanny Bay Oyster Bar & Shellfish Market,,,Seafood Restaurant,,,260,762 Cambie St
Georgia & Homer,49.280787,-123.115271,Kokoro Tokyo Mazesoba,,,Ramen Restaurant,,,290,551 Seymour St
Georgia & Homer,49.280787,-123.115271,The Keg Steakhouse + Bar,,,Restaurant,,,308,688 Dunsmuir St
Georgia & Homer,49.280787,-123.115271,Homer St. Cafe and Bar,,,Restaurant,,,336,898 Homer St
Georgia & Homer,49.280787,-123.115271,The Orpheum,,,Music Venue,,,364,601 Smithe St
Columbia & 5th,49.266476,-123.109389,The Beaumont Studios,,,Art Gallery,,,125,316W 5th Ave W
Columbia & 5th,49.266476,-123.109389,The Juice Truck,,,Juice Bar,,,286,28 5th Ave W
Columbia & 5th,49.266476,-123.109389,Jonathan Rogers Park,,,Park,,,264,110 7th Ave W
Columbia & 5th,49.266476,-123.109389,Milano Coffee,,,Coffee Shop,,,309,156 8th Ave W
Columbia & 5th,49.266476,-123.109389,Pure Bread,,,Bakery,,,349,5 5th Ave E
Columbia & 5th,49.266476,-123.109389,Nook,,,Italian Restaurant,,,338,195 2nd Ave W
Columbia & 5th,49.266476,-123.109389,Elysian Coffee,,,Coffee Shop,,,382,2301 Ontario St
Columbia & 5th,49.266476,-123.109389,33 Acres Brewing Co,,,Bar,,,413,15 8th Ave W
Columbia & 5th,49.266476,-123.109389,Modus Coffee,,,Café,,,399,112 W Broadway
Columbia & 5th,49.266476,-123.109389,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,391,2450 Yukon St
Haro & Denman,49.290587,-123.13625,Kingyo Izakaya 金魚居酒屋,,,Sushi Restaurant,,,51,871 Denman St
Haro & Denman,49.290587,-123.13625,Tavola,,,Italian Restaurant,,,143,1829 Robson St
Haro & Denman,49.290587,-123.13625,Aria Market,,,Grocery Store,,,137,837 Bidwell St
Haro & Denman,49.290587,-123.13625,Ukrainian Village Restaurant,,,Eastern European Restaurant,,,91,815 Denman St
Haro & Denman,49.290587,-123.13625,Chung Chun Rice Hotdog,,,Korean Restaurant,,,129,1795 Robson St
Haro & Denman,49.290587,-123.13625,Guu with Garlic,,,Japanese Restaurant,,,172,1698 Robson St
Haro & Denman,49.290587,-123.13625,Hokkaido Ramen Santouka,,,Ramen Restaurant,,,178,1690 Robson St
Haro & Denman,49.290587,-123.13625,Blenz Coffee,,,Coffee Shop,,,103,935 Denman St
Haro & Denman,49.290587,-123.13625,Dinesty Chinese Restaurant,,,Shanghai Restaurant,,,160,1719 Robson St
Haro & Denman,49.290587,-123.13625,Nero Belgian Waffle Bar,,,Dessert Shop,,,172,1703 Robson St
Arbutus & 10th,49.262835,-123.152626,Connaught Park,,,Park,,,259,2690 Larch St
Arbutus & 10th,49.262835,-123.152626,Pete's Meat Inc,,,Butcher,,,232,2817 Arbutus St
Arbutus & 10th,49.262835,-123.152626,Arbutus Coffee,,,Grocery Store,,,382,2200 Arbutus St
Arbutus & 10th,49.262835,-123.152626,Burrard St Liquor Store,,,Beer Store,,,520,2401 Burrard St
Arbutus & 10th,49.262835,-123.152626,Indian Oven Restaurant Ltd,,,Indian Restaurant,,,585,2006 4th Ave W
Arbutus & 10th,49.262835,-123.152626,49th Parallel Coffee,,,Coffee Shop,,,599,2198 4th Ave W
Arbutus & 10th,49.262835,-123.152626,Lululemon Athletica,,,Clothing Store,,,606,2123 4th Ave W
Arbutus & 10th,49.262835,-123.152626,Fable,,,Restaurant,,,622,1944 4th Ave W
Arbutus & 10th,49.262835,-123.152626,O5 Tea Co,,,Tea Room,,,617,2208 4th Ave W
Arbutus & 10th,49.262835,-123.152626,Rain or Shine Ice Cream,,,Ice Cream Parlor,,,630,1926 4th Ave W
Ontario & 16th,49.256825,-123.105234,Mt. Pleasant Park,,,Park,,,49,32 16th Ave W
Ontario & 16th,49.256825,-123.105234,Toshi Sushi,,,Sushi Restaurant,,,245,181E 16th Ave E
Ontario & 16th,49.256825,-123.105234,Brewery Creek Cold Beer & Wine Store,,,Liquor Store,,,299,3045 Main St
Ontario & 16th,49.256825,-123.105234,Tisol,,,Pet Supplies Store,,,331,2949 Main St
Ontario & 16th,49.256825,-123.105234,Anh and Chi,,,Bar,,,372,3388 Main St
Ontario & 16th,49.256825,-123.105234,49th Parallel Coffee Roast,,,Coffee Shop,,,410,2902 Main St
Ontario & 16th,49.256825,-123.105234,JJ Bean Coffee Roasters,,,Café,,,349,3010 Main St
Ontario & 16th,49.256825,-123.105234,The Mighty Oak,,,Café,,,401,198 18th Ave W
Ontario & 16th,49.256825,-123.105234,Welk's Mart,,,Department Store,,,468,3511 Main St
Ontario & 16th,49.256825,-123.105234,Cultivate Tea,,,Lounge,,,559,3623 Main St
Richards & Davie,49.275683,-123.124388,Rodney's Oyster House,,,Seafood Restaurant,,,167,1228 Hamilton St
Richards & Davie,49.275683,-123.124388,The Flying Pig Yaletown,,,Restaurant,,,181,1168 Hamilton St
Richards & Davie,49.275683,-123.124388,Vancity Theatre,,,Movie Theater,,,155,1181 Seymour St
Richards & Davie,49.275683,-123.124388,Matchstick Coffee Roasters,,,Café,,,195,1328 Richards St
Richards & Davie,49.275683,-123.124388,Mister,,,Ice Cream Parlor,,,217,1141 Mainland St
Richards & Davie,49.275683,-123.124388,MeeT in Yaletown,,,Vegan and Vegetarian Restaurant,,,205,1165 Mainland St
Richards & Davie,49.275683,-123.124388,Blue Water Cafe + Raw Bar,,,Seafood Restaurant,,,242,1095 Hamilton St
Richards & Davie,49.275683,-123.124388,Small Victory Bakery,,,Bakery,,,237,1088 Homer St
Richards & Davie,49.275683,-123.124388,Minami Restaurant,,,Sushi Restaurant,,,264,1118 Mainland St
Richards & Davie,49.275683,-123.124388,The Pawn Shop,,,Taco Restaurant,,,271,1117 Granville St
8th & Prince Edward,49.263518,-123.09568,Dude Chilling Park,,,Public Art,,,31,400 E 8th Ave
8th & Prince Edward,49.263518,-123.09568,Sushiyama,,,Sushi Restaurant,,,126,371 Broadway E
8th & Prince Edward,49.263518,-123.09568,La Petite Cuillere,,,Tea Room,,,296,55 Kingsway
8th & Prince Edward,49.263518,-123.09568,Hime Japanese Restaurant,,,Sushi Restaurant,,,230,315 Broadway E
8th & Prince Edward,49.263518,-123.09568,Kim's Mart,,,Import and Export Service,,,247,511E Broadway E
8th & Prince Edward,49.263518,-123.09568,Main Street Brewing Co,,,Brewery,,,290,261 7th Ave E
8th & Prince Edward,49.263518,-123.09568,Pulpfiction Books,,,Bookstore,,,366,2422 Main St
8th & Prince Edward,49.263518,-123.09568,The Cascade Room,,,Lounge,,,416,2616 Main St
