station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Prince Edward & 14th,49.258352,-123.096337,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,379.0,603 Kingsway,FourSquare
Prince Edward & 14th,49.258352,-123.096337,JJ Bean Coffee Roasters,,,Café,,,333.0,3010 Main St,FourSquare
Prince Edward & 14th,49.258352,-123.096337,The Gluten Free Epicurean,,,Bakery,,,445.0,633 15th Ave E,FourSquare
Prince Edward & 14th,49.258352,-123.096337,Toshi Sushi,,,Sushi Restaurant,,,440.0,181E 16th Ave E,FourSquare
Prince Edward & 14th,49.258352,-123.096337,Matchstick Coffee,,,Café,,,458.0,639 15th Ave E,FourSquare
Prince Edward & 14th,49.258352,-123.096337,Les Faux Bourgeois,,,French Restaurant,,,486.0,663 15th Ave E,FourSquare
13th & St George,49.258817,-123.092797,Osteria Savio Volpe,,,Italian Restaurant,,,203.0,615 Kingsway,FourSquare
13th & St George,49.258817,-123.092797,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,192.0,603 Kingsway,FourSquare
13th & St George,49.258817,-123.092797,The Gluten Free Epicurean,,,Bakery,,,239.0,633 15th Ave E,FourSquare
13th & St George,49.258817,-123.092797,Matchstick Coffee,,,Café,,,251.0,639 15th Ave E,FourSquare
13th & St George,49.258817,-123.092797,Les Faux Bourgeois,,,French Restaurant,,,273.0,663 15th Ave E,FourSquare
13th & St George,49.258817,-123.092797,BKH Jerky,,,Grocery Store,,,336.0,3201 Fraser St,FourSquare
13th & St George,49.258817,-123.092797,Sal y Limon,,,Sushi Restaurant,,,337.0,701 Kingsway,FourSquare
13th & St George,49.258817,-123.092797,Straight Outta Brooklyn NYC Pizzeria,,,Pizzeria,,,365.0,701 Kingsway,FourSquare
13th & St George,49.258817,-123.092797,Kim's Mart,,,Import and Export Service,,,425.0,511E Broadway E,FourSquare
13th & St George,49.258817,-123.092797,Dude Chilling Park,,,Public Art,,,570.0,400 E 8th Ave,FourSquare
10th & Fraser,49.26151,-123.089413,Fassil,,,Ethiopian Restaurant,,,112.0,736 Broadway W,FourSquare
10th & Fraser,49.26151,-123.089413,Kim's Mart,,,Import and Export Service,,,259.0,511E Broadway E,FourSquare
10th & Fraser,49.26151,-123.089413,Les Faux Bourgeois,,,French Restaurant,,,468.0,663 15th Ave E,FourSquare
10th & Fraser,49.26151,-123.089413,Matchstick Coffee,,,Café,,,472.0,639 15th Ave E,FourSquare
10th & Fraser,49.26151,-123.089413,Osteria Savio Volpe,,,Italian Restaurant,,,467.0,615 Kingsway,FourSquare
10th & Fraser,49.26151,-123.089413,The Gluten Free Epicurean,,,Bakery,,,469.0,633 15th Ave E,FourSquare
10th & Fraser,49.26151,-123.089413,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,478.0,603 Kingsway,FourSquare
10th & Fraser,49.26151,-123.089413,Dude Chilling Park,,,Public Art,,,532.0,400 E 8th Ave,FourSquare
10th & Fraser,49.26151,-123.089413,Sal y Limon,,,Sushi Restaurant,,,514.0,701 Kingsway,FourSquare
10th & Fraser,49.26151,-123.089413,BKH Jerky,,,Grocery Store,,,577.0,3201 Fraser St,FourSquare
8th & Fraser,49.263382,-123.088837,Fassil,,,Ethiopian Restaurant,,,128.0,736 Broadway W,FourSquare
8th & Fraser,49.263382,-123.088837,Kim's Mart,,,Import and Export Service,,,281.0,511E Broadway E,FourSquare
8th & Fraser,49.263382,-123.088837,Nemesis Coffee,,,Coffee Shop,,,494.0,555 Great Northern Way,FourSquare
8th & Fraser,49.263382,-123.088837,Dude Chilling Park,,,Public Art,,,527.0,400 E 8th Ave,FourSquare
8th & Fraser,49.263382,-123.088837,Sushiyama,,,Sushi Restaurant,,,608.0,371 Broadway E,FourSquare
8th & Fraser,49.263382,-123.088837,Les Faux Bourgeois,,,French Restaurant,,,679.0,663 15th Ave E,FourSquare
8th & Fraser,49.263382,-123.088837,Matchstick Coffee,,,Café,,,683.0,639 15th Ave E,FourSquare
8th & Fraser,49.263382,-123.088837,Osteria Savio Volpe,,,Italian Restaurant,,,679.0,615 Kingsway,FourSquare
8th & Fraser,49.263382,-123.088837,The Gluten Free Epicurean,,,Bakery,,,681.0,633 15th Ave E,FourSquare
8th & Fraser,49.263382,-123.088837,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,690.0,603 Kingsway,FourSquare
St Catherines & 10th,49.261353,-123.085333,Fassil,,,Ethiopian Restaurant,,,243.0,736 Broadway W,FourSquare
St Catherines & 10th,49.261353,-123.085333,Les Faux Bourgeois,,,French Restaurant,,,555.0,663 15th Ave E,FourSquare
St Catherines & 10th,49.261353,-123.085333,Matchstick Coffee,,,Café,,,573.0,639 15th Ave E,FourSquare
St Catherines & 10th,49.261353,-123.085333,The Gluten Free Epicurean,,,Bakery,,,577.0,633 15th Ave E,FourSquare
St Catherines & 10th,49.261353,-123.085333,Osteria Savio Volpe,,,Italian Restaurant,,,598.0,615 Kingsway,FourSquare
St Catherines & 10th,49.261353,-123.085333,Sal y Limon,,,Sushi Restaurant,,,571.0,701 Kingsway,FourSquare
St Catherines & 10th,49.261353,-123.085333,Kim's Mart,,,Import and Export Service,,,542.0,511E Broadway E,FourSquare
St Catherines & 10th,49.261353,-123.085333,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,618.0,603 Kingsway,FourSquare
St Catherines & 10th,49.261353,-123.085333,Straight Outta Brooklyn NYC Pizzeria,,,Pizzeria,,,597.0,701 Kingsway,FourSquare
St Catherines & 10th,49.261353,-123.085333,BKH Jerky,,,Grocery Store,,,658.0,3201 Fraser St,FourSquare
St Catherines & 7th,49.264466,-123.085183,Fassil,,,Ethiopian Restaurant,,,336.0,736 Broadway W,FourSquare
St Catherines & 7th,49.264466,-123.085183,Nemesis Coffee,,,Coffee Shop,,,611.0,555 Great Northern Way,FourSquare
St Catherines & 7th,49.264466,-123.085183,Kim's Mart,,,Import and Export Service,,,571.0,511E Broadway E,FourSquare
St Catherines & 7th,49.264466,-123.085183,Dude Chilling Park,,,Public Art,,,799.0,400 E 8th Ave,FourSquare
St Catherines & 7th,49.264466,-123.085183,Les Faux Bourgeois,,,French Restaurant,,,863.0,663 15th Ave E,FourSquare
St Catherines & 7th,49.264466,-123.085183,Matchstick Coffee,,,Café,,,876.0,639 15th Ave E,FourSquare
St Catherines & 7th,49.264466,-123.085183,The Gluten Free Epicurean,,,Bakery,,,877.0,633 15th Ave E,FourSquare
St Catherines & 7th,49.264466,-123.085183,Osteria Savio Volpe,,,Italian Restaurant,,,887.0,615 Kingsway,FourSquare
St Catherines & 7th,49.264466,-123.085183,Gorilla Surplus,,,Military,,,827.0,1458 Broadway E,FourSquare
St Catherines & 7th,49.264466,-123.085183,Sal y Limon,,,Sushi Restaurant,,,892.0,701 Kingsway,FourSquare
Pender & Victoria,49.280197,-123.065859,A. Bosa and Company Ltd. Import Euro,,,Deli,,,89.0,562 Victoria Dr,FourSquare
Pender & Victoria,49.280197,-123.065859,Pallet Coffee Roasters,,,Coffee Shop,,,226.0,323 Semlin Dr,FourSquare
Pender & Victoria,49.280197,-123.065859,Pepino's,,,Italian Restaurant,,,379.0,631 Commercial Dr,FourSquare
Pender & Victoria,49.280197,-123.065859,Storm Brewing Ltd,,,Brewery,,,372.0,310 Commercial Dr,FourSquare
Pender & Victoria,49.280197,-123.065859,Parallel 49 Brewing Co,,,Brewery,,,413.0,1950 Triumph St,FourSquare
Pender & Victoria,49.280197,-123.065859,Mr. Red Cafe,,,Fast Food Restaurant,,,501.0,2234 Hastings St E,FourSquare
Pender & Victoria,49.280197,-123.065859,The Downlow Chicken Shack,,,Fried Chicken Joint,,,510.0,905 Commercial Dr,FourSquare
Pender & Victoria,49.280197,-123.065859,Odd Society Spirits,,,Bar,,,523.0,1725 Powell St,FourSquare
Pender & Victoria,49.280197,-123.065859,The Pie Shoppe,,,Bakery,,,519.0,1875 Powell St,FourSquare
Pender & Victoria,49.280197,-123.065859,Kin Kao Thai Kitchen,,,Thai Restaurant,,,514.0,903 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Kishimoto Japanese Kitchen + Sushi Bar,,,Sushi Restaurant,,,261.0,2054 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Elephant Garden Creamery,,,Ice Cream Parlor,,,260.0,2080 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Siddharthas Indian Kitchen,,,Indian Restaurant,,,261.0,2066 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Prado Cafe,,,Café,,,264.0,1938 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,La Grotta Del Formaggio,,,Deli,,,367.0,1791 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Jamjar,,,Lebanese Restaurant,,,362.0,2280 Commercial Dr at E 7th Ave,FourSquare
Victoria & 4th,49.266725,-123.065925,Grandview Lanes,,,Bowling Alley,,,315.0,2195 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Fratelli Bakery,,,Bakery,,,371.0,1795 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Jj Bean House of Coffee,,,Coffee Shop,,,328.0,2206 Commercial Dr,FourSquare
Victoria & 4th,49.266725,-123.065925,Harambee Ethiopian Restaurant,,,Ethiopian Restaurant,,,320.0,2149 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Rio Theatre,,,Movie Theater,,,329.0,1660 Broadway E,FourSquare
Victoria & 10th,49.261188,-123.066009,The Burrow,,,Tex-Mex Restaurant,,,333.0,2781 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,St. Augustine's,,,Sports Bar,,,385.0,2360 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Jamjar,,,Lebanese Restaurant,,,441.0,2280 Commercial Dr at E 7th Ave,FourSquare
Victoria & 10th,49.261188,-123.066009,Trout Lake Farmers Market,,,Farmers Market,,,467.0,3350 Victoria Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Seasons Bakery,,,Bakery,,,394.0,2879 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Jj Bean House of Coffee,,,Coffee Shop,,,498.0,2206 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Grandview Lanes,,,Bowling Alley,,,536.0,2195 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Elephant Garden Creamery,,,Ice Cream Parlor,,,602.0,2080 Commercial Dr,FourSquare
Victoria & 10th,49.261188,-123.066009,Harambee Ethiopian Restaurant,,,Ethiopian Restaurant,,,555.0,2149 Commercial Dr,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Trout Lake Farmers Market,,,Farmers Market,,,315.0,3350 Victoria Dr,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,The Burrow,,,Tex-Mex Restaurant,,,444.0,2781 Commercial Dr,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Seasons Bakery,,,Bakery,,,398.0,2879 Commercial Dr,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Commercial Street Cafe,,,Café,,,509.0,3599 Commercial St,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Rio Theatre,,,Movie Theater,,,670.0,1660 Broadway E,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Lakeview Care Centre,,,Hospital,,,349.0,3490 Porter St,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,Clark Park,,,Park,,,558.0,1500 E 14th Ave,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,St. Joseph's Elementary School,,,Primary and Secondary School,,,443.0,Church St,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,St. Augustine's,,,Sports Bar,,,819.0,2360 Commercial Dr,FourSquare
15th & Victoria (Trout Lake),49.256857,-123.065646,St Joseph's Parish School,,,Elementary School,,,447.0,3261 Fleming St,FourSquare
Triumph & Victoria,49.283986,-123.065264,Parallel 49 Brewing Co,,,Brewery,,,65.0,1950 Triumph St,FourSquare
Triumph & Victoria,49.283986,-123.065264,The Pie Shoppe,,,Bakery,,,113.0,1875 Powell St,FourSquare
Triumph & Victoria,49.283986,-123.065264,Pallet Coffee Roasters,,,Coffee Shop,,,262.0,323 Semlin Dr,FourSquare
Triumph & Victoria,49.283986,-123.065264,Odd Society Spirits,,,Bar,,,317.0,1725 Powell St,FourSquare
Triumph & Victoria,49.283986,-123.065264,Storm Brewing Ltd,,,Brewery,,,417.0,310 Commercial Dr,FourSquare
Triumph & Victoria,49.283986,-123.065264,A. Bosa and Company Ltd. Import Euro,,,Deli,,,504.0,562 Victoria Dr,FourSquare
Triumph & Victoria,49.283986,-123.065264,Mr. Red Cafe,,,Fast Food Restaurant,,,557.0,2234 Hastings St E,FourSquare
Triumph & Victoria,49.283986,-123.065264,Jackalope's Neighbourhood Dive,,,Southern Food Restaurant,,,549.0,2257 Hastings St E,FourSquare
Triumph & Victoria,49.283986,-123.065264,Tacofino Commissary,,,Mexican Restaurant,,,640.0,2327E Hastings St E,FourSquare
Triumph & Victoria,49.283986,-123.065264,Platform 7 Coffee,,,Café,,,646.0,2331E Hastings St E,FourSquare
Windsor & 14th,49.257985,-123.083366,Tina Cake Desserts,,,"Cafe, Coffee, and Tea House",,,407.0,888 Kingsway,FourSquare
Windsor & 14th,49.257985,-123.083366,Les Faux Bourgeois,,,French Restaurant,,,474.0,663 15th Ave E,FourSquare
Windsor & 14th,49.257985,-123.083366,Sal y Limon,,,Sushi Restaurant,,,442.0,701 Kingsway,FourSquare
Windsor & 14th,49.257985,-123.083366,Matchstick Coffee,,,Café,,,503.0,639 15th Ave E,FourSquare
Windsor & 14th,49.257985,-123.083366,Straight Outta Brooklyn NYC Pizzeria,,,Pizzeria,,,445.0,701 Kingsway,FourSquare
Windsor & 14th,49.257985,-123.083366,The Gluten Free Epicurean,,,Bakery,,,514.0,633 15th Ave E,FourSquare
Windsor & 14th,49.257985,-123.083366,BKH Jerky,,,Grocery Store,,,524.0,3201 Fraser St,FourSquare
Windsor & 14th,49.257985,-123.083366,Osteria Savio Volpe,,,Italian Restaurant,,,554.0,615 Kingsway,FourSquare
Windsor & 14th,49.257985,-123.083366,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,580.0,603 Kingsway,FourSquare
Windsor & 14th,49.257985,-123.083366,Fassil,,,Ethiopian Restaurant,,,599.0,736 Broadway W,FourSquare
14th & Fraser,49.257939,-123.089531,Les Faux Bourgeois,,,French Restaurant,,,73.0,663 15th Ave E,FourSquare
14th & Fraser,49.257939,-123.089531,Matchstick Coffee,,,Café,,,87.0,639 15th Ave E,FourSquare
14th & Fraser,49.257939,-123.089531,The Gluten Free Epicurean,,,Bakery,,,91.0,633 15th Ave E,FourSquare
14th & Fraser,49.257939,-123.089531,Osteria Savio Volpe,,,Italian Restaurant,,,118.0,615 Kingsway,FourSquare
14th & Fraser,49.257939,-123.089531,Sal y Limon,,,Sushi Restaurant,,,120.0,701 Kingsway,FourSquare
14th & Fraser,49.257939,-123.089531,Los Cuervos Taqueria & Cantina,,,Mexican Restaurant,,,143.0,603 Kingsway,FourSquare
14th & Fraser,49.257939,-123.089531,Straight Outta Brooklyn NYC Pizzeria,,,Pizzeria,,,154.0,701 Kingsway,FourSquare
14th & Fraser,49.257939,-123.089531,BKH Jerky,,,Grocery Store,,,184.0,3201 Fraser St,FourSquare
14th & Fraser,49.257939,-123.089531,Tina Cake Desserts,,,"Cafe, Coffee, and Tea House",,,432.0,888 Kingsway,FourSquare
14th & Fraser,49.257939,-123.089531,Fassil,,,Ethiopian Restaurant,,,488.0,736 Broadway W,FourSquare
15th & Knight,49.256496,-123.075426,Seasons Bakery,,,Bakery,,,465.0,2879 Commercial Dr,FourSquare
15th & Knight,49.256496,-123.075426,The Burrow,,,Tex-Mex Restaurant,,,530.0,2781 Commercial Dr,FourSquare
15th & Knight,49.256496,-123.075426,Sun Bo Kong,,,Vegan and Vegetarian Restaurant,,,639.0,1363 Kingsway,FourSquare
15th & Knight,49.256496,-123.075426,Commercial Street Cafe,,,Café,,,676.0,3599 Commercial St,FourSquare
15th & Knight,49.256496,-123.075426,House of Dosas,,,Diner,,,674.0,1391 Kingsway,FourSquare
15th & Knight,49.256496,-123.075426,Gorilla Surplus,,,Military,,,633.0,1458 Broadway E,FourSquare
15th & Knight,49.256496,-123.075426,Rio Theatre,,,Movie Theater,,,718.0,1660 Broadway E,FourSquare
15th & Knight,49.256496,-123.075426,Do Chay,,,Vegan and Vegetarian Restaurant,,,713.0,1392 Kingsway,FourSquare
15th & Knight,49.256496,-123.075426,Pallet Coffee Roasters Cafe,,,Café,,,724.0,1398 Kingsway,FourSquare
15th & Knight,49.256496,-123.075426,Tina Cake Desserts,,,"Cafe, Coffee, and Tea House",,,795.0,888 Kingsway,FourSquare
Commercial & Pandora,49.283236,-123.070443,Odd Society Spirits,,,Bar,,,123.0,1725 Powell St,FourSquare
Commercial & Pandora,49.283236,-123.070443,Storm Brewing Ltd,,,Brewery,,,136.0,310 Commercial Dr,FourSquare
Commercial & Pandora,49.283236,-123.070443,The Pie Shoppe,,,Bakery,,,367.0,1875 Powell St,FourSquare
Commercial & Pandora,49.283236,-123.070443,Callister Brewing Co,,,Bar,,,435.0,1338 Franklin St,FourSquare
Commercial & Pandora,49.283236,-123.070443,Parallel 49 Brewing Co,,,Brewery,,,442.0,1950 Triumph St,FourSquare
Commercial & Pandora,49.283236,-123.070443,The Gourmet Warehouse,,,Gourmet Store,,,483.0,1340 Hastings St E,FourSquare
Commercial & Pandora,49.283236,-123.070443,Pepino's,,,Italian Restaurant,,,492.0,631 Commercial Dr,FourSquare
Commercial & Pandora,49.283236,-123.070443,Pallet Coffee Roasters,,,Coffee Shop,,,500.0,323 Semlin Dr,FourSquare
Commercial & Pandora,49.283236,-123.070443,TimberTrain,,,Coffee Shop,,,476.0,551 McLean Dr,FourSquare
Commercial & Pandora,49.283236,-123.070443,Earnest Ice Cream,,,Ice Cream Parlor,,,505.0,1485 Frances St,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Nemesis Coffee,,,Coffee Shop,,,133.0,555 Great Northern Way,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Beta5 Chocolates,,,Chocolate Store,,,468.0,413 Industrial Ave,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Red Truck Beer,,,Brewery,,,492.0,295 1st Ave E,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Dude Chilling Park,,,Public Art,,,571.0,400 E 8th Ave,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Kim's Mart,,,Import and Export Service,,,529.0,511E Broadway E,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Fassil,,,Ethiopian Restaurant,,,582.0,736 Broadway W,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Starbucks,,,Coffee Shop,,,480.0,753 Terminal Ave,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Main Street Brewing Co,,,Brewery,,,672.0,261 7th Ave E,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Sushiyama,,,Sushi Restaurant,,,666.0,371 Broadway E,FourSquare
Carolina & Great Northern Way,49.267266,-123.090786,Brassneck Brewery,,,Bar,,,730.0,2148 Main St,FourSquare
6th & Prince Edward,49.265242,-123.095577,Dude Chilling Park,,,Public Art,,,200.0,400 E 8th Ave,FourSquare
6th & Prince Edward,49.265242,-123.095577,Main Street Brewing Co,,,Brewery,,,269.0,261 7th Ave E,FourSquare
6th & Prince Edward,49.265242,-123.095577,Nemesis Coffee,,,Coffee Shop,,,297.0,555 Great Northern Way,FourSquare
6th & Prince Edward,49.265242,-123.095577,Sushiyama,,,Sushi Restaurant,,,278.0,371 Broadway E,FourSquare
6th & Prince Edward,49.265242,-123.095577,La Petite Cuillere,,,Tea Room,,,357.0,55 Kingsway,FourSquare
6th & Prince Edward,49.265242,-123.095577,Brassneck Brewery,,,Bar,,,370.0,2148 Main St,FourSquare
6th & Prince Edward,49.265242,-123.095577,Cartems Donuterie,,,Bagel Shop,,,366.0,2152 Main Mall,FourSquare
6th & Prince Edward,49.265242,-123.095577,Pulpfiction Books,,,Bookstore,,,418.0,2422 Main St,FourSquare
6th & Prince Edward,49.265242,-123.095577,Hime Japanese Restaurant,,,Sushi Restaurant,,,341.0,315 Broadway E,FourSquare
6th & Prince Edward,49.265242,-123.095577,Kim's Mart,,,Import and Export Service,,,362.0,511E Broadway E,FourSquare
6th & Carolina,49.265213,-123.090785,Nemesis Coffee,,,Coffee Shop,,,246.0,555 Great Northern Way,FourSquare
6th & Carolina,49.265213,-123.090785,Kim's Mart,,,Import and Export Service,,,313.0,511E Broadway E,FourSquare
6th & Carolina,49.265213,-123.090785,Dude Chilling Park,,,Public Art,,,431.0,400 E 8th Ave,FourSquare
6th & Carolina,49.265213,-123.090785,Fassil,,,Ethiopian Restaurant,,,370.0,736 Broadway W,FourSquare
6th & Carolina,49.265213,-123.090785,Sushiyama,,,Sushi Restaurant,,,527.0,371 Broadway E,FourSquare
6th & Carolina,49.265213,-123.090785,Beta5 Chocolates,,,Chocolate Store,,,636.0,413 Industrial Ave,FourSquare
6th & Carolina,49.265213,-123.090785,Red Truck Beer,,,Brewery,,,601.0,295 1st Ave E,FourSquare
6th & Carolina,49.265213,-123.090785,Main Street Brewing Co,,,Brewery,,,613.0,261 7th Ave E,FourSquare
6th & Carolina,49.265213,-123.090785,La Petite Cuillere,,,Tea Room,,,676.0,55 Kingsway,FourSquare
6th & Carolina,49.265213,-123.090785,Brassneck Brewery,,,Bar,,,715.0,2148 Main St,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Third Beach,,,Beach,,,113.0,7000 Stanley Park Dr,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Teahouse in Stanley Park,,,Diner,,,183.0,7501 Stanley Park Dr,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Ferguson Point,,,Scenic Lookout,,,223.0,Stanley Park Dr,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,3rd Beach,,,Fast Food Restaurant,,,50.0,In Stanley Pk,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Pauline Johnson Monument,,,Public Art,,,128.0,,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Siwash Rock,,,Restaurant,,,681.0,,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,Lovers Trail,,,Hiking Trail,,,355.0,,FourSquare
Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,The Hollow Tree,,,Landmarks and Outdoors,,,502.0,Stanley Park Dr,FourSquare
